AuthorID,Author,Date,Content,Attachments,Reactions
"1011979276700094495","Engineer's Assistant 2#7900","03-Sep-22 07:15 PM","**Tuesday's** timetable

:one:          Power systems   :zap:

:two:          Power electronics   :bulb:

:three::four:     Python   :pencil:

:five:          Control systems   :control_knobs:

:six:          Lunch   :bowl_with_spoon:

:seven:          Power systems   :zap:

:eight:          Measurements   :straight_ruler:","",""
"701024932217356365","Adhithya#1999","04-Sep-22 05:41 PM","~wolf simplify sin a cos b + cos a sin b","",""
"419356082981568522","Paradøx#5004","04-Sep-22 05:41 PM","","","old_More (1)"
"701024932217356365","Adhithya#1999","04-Sep-22 05:41 PM","~wolf simplify sin 2x","",""
"419356082981568522","Paradøx#5004","04-Sep-22 05:41 PM","","","old_More (1)"
"701024932217356365","Adhithya#1999","04-Sep-22 05:42 PM","~wolf plot 3d sin a cos b + cos a sin b","",""
"419356082981568522","Paradøx#5004","04-Sep-22 05:43 PM","","","old_More (1)"
"1011979276700094495","Engineer's Assistant 2#7900","05-Sep-22 06:00 PM","**Tuesday's** timetable

:one:          Power systems   :zap:

:two:          Power electronics   :bulb:

:three::four:     Python   :pencil:

:five:          Control systems   :control_knobs:

:six:          Lunch   :bowl_with_spoon:

:seven:          Power systems   :zap:

:eight:          Measurements   :straight_ruler:","",""
"1011979276700094495","Engineer's Assistant 2#7900","06-Sep-22 06:00 PM","**Wednesday's** timetable

:one::two:     Python lab   :computer:

:three:           Signal Processing   :signal_strength:

:four:           Power electronics   :bulb:

:five:           Lunch   :bowl_with_spoon:

:six:           Control systems Lab (A1)   :desktop: 

                  Measurements Lab (A2)   :lab_coat:","",""
"1011979276700094495","Engineer's Assistant 2#7900","07-Sep-22 05:59 PM","**Thursday's** timetable

:one:          Signal processing   :signal_strength:

:two:          Control systems   :control_knobs:

:three:          Measurements   :straight_ruler:

:four:          Power electronics :bulb:

:five::six:    Python lab :computer:

:seven:          Lunch   :bowl_with_spoon:

:eight:          Power systems   :zap:","",""
"891007135012495382","Bhushan Sundaramoorthy#9367","07-Sep-22 11:04 PM","Tt","","👏🏼 (1)"
"1011979276700094495","Engineer's Assistant 2#7900","07-Sep-22 11:04 PM","Thursday's timetable `08/09/2022` **(Tomorrow)**

:one:          Signal processing   :signal_strength:

:two:          Control systems   :control_knobs:

:three:          Measurements   :straight_ruler:

:four:          Power electronics :bulb:

:five::six:    Python lab :computer:

:seven:          Lunch   :bowl_with_spoon:

:eight:          Power systems   :zap:","",""
"701024932217356365","Adhithya#1999","07-Sep-22 11:05 PM","`tt <first three letters of day>` - for eg: `tt sat` sends Saturday timetable","",""
"1005133217583611957","Deepak Kumar#9161","08-Sep-22 03:13 PM","Tt fri","",""
"1011979276700094495","Engineer's Assistant 2#7900","08-Sep-22 03:13 PM","**Friday's** timetable

:one:          Control systems   :control_knobs:

:two:          Signal Processing   :signal_strength:

:three:          Power electronics   :bulb:

:four:          Power systems   :zap:

:five:          Lunch   :bowl_with_spoon:

:six:          Measurements Lab (A1)   :lab_coat:

                Control systems Lab (A2)   :desktop:","",""
"1013474708441804820","The Phenomenal 1#6908","08-Sep-22 03:14 PM","tt mon","",""
"1011979276700094495","Engineer's Assistant 2#7900","08-Sep-22 03:14 PM","**Monday's** timetable

:smirk:","",""
"1013474708441804820","The Phenomenal 1#6908","08-Sep-22 03:14 PM","tt oji","",""
"1011979276700094495","Engineer's Assistant 2#7900","08-Sep-22 05:59 PM","**Friday's** timetable

:one:          Control systems   :control_knobs:

:two:          Signal Processing   :signal_strength:

:three:          Power electronics   :bulb:

:four:          Power systems   :zap:

:five:          Lunch   :bowl_with_spoon:

:six:          Measurements Lab (A1)   :lab_coat:

                Control systems Lab (A2)   :desktop:","",""
"1011979276700094495","Engineer's Assistant 2#7900","09-Sep-22 05:59 PM","**Saturday's** timetable

:one:          Measurements   :straight_ruler:

:two:          Power systems   :zap: :expressionless:

:three:          Signal Processing   :signal_strength:

:four::five:     Soft Skills   :speaking_head:

:six:          Lunch   :bowl_with_spoon:

:seven:          Power electronics   :bulb:

:eight:          Control systems   :control_knobs:","",""
"1005133217583611957","Deepak Kumar#9161","11-Sep-22 09:43 AM","Tt wed","",""
"1011979276700094495","Engineer's Assistant 2#7900","11-Sep-22 09:43 AM","**Wednesday's** timetable

:one::two:     Python lab   :computer:

:three:           Signal Processing   :signal_strength:

:four:           Power electronics   :bulb:

:five:           Lunch   :bowl_with_spoon:

:six:           Control systems Lab (A1)   :desktop: 

                  Measurements Lab (A2)   :lab_coat:","",""
"1011979276700094495","Engineer's Assistant 2#7900","12-Sep-22 05:59 PM","**Tuesday's** timetable

:one:          Power systems   :zap:

:two:          Power electronics   :bulb:

:three::four:     Python   :pencil:

:five:          Control systems   :control_knobs:

:six:          Lunch   :bowl_with_spoon:

:seven:          Power systems   :zap:

:eight:          Measurements   :straight_ruler:","",""
"701024932217356365","Adhithya#1999","13-Sep-22 06:05 PM","Tt","",""
"1011979276700094495","Engineer's Assistant 2#7900","13-Sep-22 06:05 PM","Wednesday's timetable `14/09/2022` **(Tomorrow)**

:one::two:     Python lab   :computer:

:three:           Signal Processing   :signal_strength:

:four:           Power electronics   :bulb:

:five:           Lunch   :bowl_with_spoon:

:six:           Control systems Lab (A1)   :desktop: 

                  Measurements Lab (A2)   :lab_coat:","",""
"1011979276700094495","Engineer's Assistant 2#7900","14-Sep-22 04:59 PM","**Thursday's** timetable

:one:          Signal processing   :signal_strength:

:two:          Control systems   :control_knobs:

:three:          Measurements   :straight_ruler:

:four:          Power electronics :bulb:

:five::six:    Python lab :computer:

:seven:          Lunch   :bowl_with_spoon:

:eight:          Power systems   :zap:","",""
"1011979276700094495","Engineer's Assistant 2#7900","15-Sep-22 04:59 PM","**Friday's** timetable

:one:          Control systems   :control_knobs:

:two:          Signal Processing   :signal_strength:

:three:          Power electronics   :bulb:

:four:          Power systems   :zap:

:five:          Lunch   :bowl_with_spoon:

:six:          Measurements Lab (A1)   :lab_coat:

                Control systems Lab (A2)   :desktop:","",""
"1011979276700094495","Engineer's Assistant 2#7900","16-Sep-22 03:00 PM","**Saturday's** timetable

:one:          Measurements   :straight_ruler:

:two:          Library :books:

:three:          Signal Processing   :signal_strength:

:four::five:     Soft Skills   :speaking_head:

:six:          Lunch   :bowl_with_spoon:

:seven:          Power electronics   :bulb:

:eight:          Control systems   :control_knobs:","",""
"1011979276700094495","Engineer's Assistant 2#7900","19-Sep-22 03:54 PM","**Tuesday's** timetable

:one:          Power systems   :zap:

:two:          Power electronics   :bulb:

:three::four:     Python   :pencil:

:five:          Control systems   :control_knobs:

:six:          Lunch   :bowl_with_spoon:

:seven:          Power systems   :zap:

:eight:          Measurements   :straight_ruler:","",""
"1011979276700094495","Engineer's Assistant 2#7900","20-Sep-22 05:59 PM","**Wednesday's** timetable

:one::two:     Python lab   :computer:

:three:           Signal Processing   :signal_strength:

:four:           Power electronics   :bulb:

:five:           Lunch   :bowl_with_spoon:

:six:           Control systems Lab (A1)   :desktop: 

                  Measurements Lab (A2)   :lab_coat:","",""
"1013474708441804820","The Phenomenal 1#6908","21-Sep-22 06:05 AM","Tt","",""
"1011979276700094495","Engineer's Assistant 2#7900","21-Sep-22 06:05 AM","Wednesday's timetable `21/09/2022` **(Today)**

:one::two:     Python lab   :computer:

:three:           Signal Processing   :signal_strength:

:four:           Power electronics   :bulb:

:five:           Lunch   :bowl_with_spoon:

:six:           Control systems Lab (A1)   :desktop: 

                  Measurements Lab (A2)   :lab_coat:","",""
"1021801051566911561","Amirthavarshini#2799","21-Sep-22 09:56 AM","Tt","",""
"1011979276700094495","Engineer's Assistant 2#7900","21-Sep-22 09:56 AM","Wednesday's timetable `21/09/2022` **(Today)**

:one::two:     Python lab   :computer:

:three:           Signal Processing   :signal_strength:

:four:           Power electronics   :bulb:

:five:           Lunch   :bowl_with_spoon:

:six:           Control systems Lab (A1)   :desktop: 

                  Measurements Lab (A2)   :lab_coat:","",""
"701024932217356365","Adhithya#1999","21-Sep-22 10:38 AM","Tt thu","",""
"1011979276700094495","Engineer's Assistant 2#7900","21-Sep-22 10:38 AM","**Thursday's** timetable

:one:          Signal processing   :signal_strength:

:two:          Control systems   :control_knobs:

:three:          Measurements   :straight_ruler:

:four:          Power electronics :bulb:

:five::six:    Python lab :computer:

:seven:          Lunch   :bowl_with_spoon:

:eight:          Power systems   :zap:","",""
"1011979276700094495","Engineer's Assistant 2#7900","22-Sep-22 03:00 PM","**Friday's** timetable

:one:          Control systems   :control_knobs:

:two:          Signal Processing   :signal_strength:

:three:          Power electronics   :bulb:

:four:          Power systems   :zap:

:five:          Lunch   :bowl_with_spoon:

:six:          Measurements Lab (A1)   :lab_coat:

                Control systems Lab (A2)   :desktop:","",""
"1011979276700094495","Engineer's Assistant 2#7900","23-Sep-22 03:00 PM","**Saturday's** timetable

:one:          Measurements   :straight_ruler:

:two:          Power systems :zap: :expressionless:

:three:          Signal Processing   :signal_strength:

:four::five:     Soft Skills   :speaking_head:

:six:          Lunch   :bowl_with_spoon:

:seven:          Power electronics   :bulb:

:eight:          Control systems   :control_knobs:","",""
"701024932217356365","Adhithya#1999","24-Sep-22 08:01 PM","Tt thu","",""
"1011979276700094495","Engineer's Assistant 2#7900","24-Sep-22 08:01 PM","**Thursday's** timetable

:one:          Signal processing   :signal_strength:

:two:          Control systems   :control_knobs:

:three:          Measurements   :straight_ruler:

:four:          Power electronics :bulb:

:five::six:    Python lab :computer:

:seven:          Lunch   :bowl_with_spoon:

:eight:          Power systems   :zap:","",""
"891214506905202699","Amith#7666","24-Sep-22 08:14 PM","Tt tue","",""
"1011979276700094495","Engineer's Assistant 2#7900","24-Sep-22 08:14 PM","**Tuesday's** timetable

:one:          Power systems   :zap:

:two:          Power electronics   :bulb:

:three::four:     Python   :pencil:

:five:          Control systems   :control_knobs:

:six:          Lunch   :bowl_with_spoon:

:seven:          Power systems   :zap:

:eight:          Measurements   :straight_ruler:","",""
"891214506905202699","Amith#7666","24-Sep-22 08:15 PM","Tt wed","",""
"1011979276700094495","Engineer's Assistant 2#7900","24-Sep-22 08:15 PM","**Wednesday's** timetable

:one::two:     Python lab   :computer:

:three:           Signal Processing   :signal_strength:

:four:           Power electronics   :bulb:

:five:           Lunch   :bowl_with_spoon:

:six:           Control systems Lab (A1)   :desktop: 

                  Measurements Lab (A2)   :lab_coat:","",""
"701024932217356365","Adhithya#1999","24-Sep-22 11:40 PM","🎉 🆕 🎉 

**Feature update: **Random Motivational quote along with timetable, Some quotes may be cringy I am curating the quotes, it may take some time.","",""
"701024932217356365","Adhithya#1999","24-Sep-22 11:50 PM","Tt sat","",""
"1011979276700094495","Engineer's Assistant 2#7900","24-Sep-22 11:51 PM","**Saturday's** timetable

:one:          Measurements   :straight_ruler:
- - - - - - - - - - - - - - - - - - - - - - - -
:two:          Power systems :zap: :expressionless:
- - - - - - - - - - - - - - - - - - - - - - - -
:three:          Signal Processing   :signal_strength:
- - - - - - - - - - - - - - - - - - - - - - - -
:four::five:     Soft Skills   :speaking_head:
- - - - - - - - - - - - - - - - - - - - - - - -
:six:          Lunch   :bowl_with_spoon:
- - - - - - - - - - - - - - - - - - - - - - - -
:seven:          Power electronics   :bulb:
- - - - - - - - - - - - - - - - - - - - - - - -
:eight:          Control systems   :control_knobs:
- - - - - - - - - - - - - - - - - - - - - - - -

> Staying Positive Doesnt Mean That Things Will Turn Out Okay. Rather It Is Knowing That You Will Be Okay No Matter How Things Turn Out.","",""
"701024932217356365","Adhithya#1999","24-Sep-22 11:51 PM","Pinned a message.","",""
"701024932217356365","Adhithya#1999","25-Sep-22 10:42 PM","tt thu","",""
"1011979276700094495","Engineer's Assistant 2#7900","25-Sep-22 10:42 PM","**Thursday's** timetable

:one:          Signal processing   :signal_strength:
- - - - - - - - - - - - - - - - - - - - - - - -
:two:          Control systems   :control_knobs:
- - - - - - - - - - - - - - - - - - - - - - - -
:three:          Measurements   :straight_ruler:
- - - - - - - - - - - - - - - - - - - - - - - -
:four:          Power electronics :bulb:
- - - - - - - - - - - - - - - - - - - - - - - -
:five::six:    Python lab :computer:
- - - - - - - - - - - - - - - - - - - - - - - -
:seven:          Lunch   :bowl_with_spoon:
- - - - - - - - - - - - - - - - - - - - - - - -
:eight:          Power systems   :zap:
- - - - - - - - - - - - - - - - - - - - - - - -
||
> We Cannot Solve Our Problems With The Same Thinking We Used When We Created The. Albert Einstein
||","",""
"1011979276700094495","Engineer's Assistant 2#7900","26-Sep-22 03:00 PM","**Tuesday's** timetable `27/09/2022`

:one:          Power systems   :zap:
- - - - - - - - - - - - - - - - - - - - - - - -
:two:          Power electronics   :bulb:
- - - - - - - - - - - - - - - - - - - - - - - -
:three::four:     Python   :pencil:
- - - - - - - - - - - - - - - - - - - - - - - -
:five:          Control systems   :control_knobs:
- - - - - - - - - - - - - - - - - - - - - - - -
:six:          Lunch   :bowl_with_spoon:
- - - - - - - - - - - - - - - - - - - - - - - -
:seven:          Power systems   :zap:
- - - - - - - - - - - - - - - - - - - - - - - -
:eight:          Measurements   :straight_ruler:","",""
"1013474708441804820","The Phenomenal 1#6908","27-Sep-22 08:23 AM","Tt","",""
"1011979276700094495","Engineer's Assistant 2#7900","27-Sep-22 08:23 AM","Tuesday's timetable `27/09/2022` **(Today)**

:one:          Power systems   :zap:
- - - - - - - - - - - - - - - - - - - - - - - -
:two:          Power electronics   :bulb:
- - - - - - - - - - - - - - - - - - - - - - - -
:three::four:     Python   :pencil:
- - - - - - - - - - - - - - - - - - - - - - - -
:five:          Control systems   :control_knobs:
- - - - - - - - - - - - - - - - - - - - - - - -
:six:          Lunch   :bowl_with_spoon:
- - - - - - - - - - - - - - - - - - - - - - - -
:seven:          Power systems   :zap:
- - - - - - - - - - - - - - - - - - - - - - - -
:eight:          Measurements   :straight_ruler:
- - - - - - - - - - - - - - - - - - - - - - - -
||
> Success Isnt Overnight. Its When Everyday You Get A Little Better Than The Day Before. It All Adds Up. Dwayne Johnson
||","",""
"701024932217356365","Adhithya#1999","27-Sep-22 05:11 PM","Tt","",""
"1011979276700094495","Engineer's Assistant 2#7900","27-Sep-22 05:11 PM","Wednesday's timetable `28/09/2022` **(Tomorrow)**

:one::two:     Python lab   :computer:
- - - - - - - - - - - - - - - - - - - - - - - -
:three:           Signal Processing   :signal_strength:
- - - - - - - - - - - - - - - - - - - - - - - -
:four:           Power electronics   :bulb:
- - - - - - - - - - - - - - - - - - - - - - - -
:five:           Lunch   :bowl_with_spoon:
- - - - - - - - - - - - - - - - - - - - - - - -
:six:           Control systems Lab (A1)   :desktop: 

                  Measurements Lab (A2)   :lab_coat:
- - - - - - - - - - - - - - - - - - - - - - - -
||
> Everybody Is A Genius, But If You Judge A Fish By Its Ability To Climb A Tree, It Will Live Its Whole Life Thinking Its Stupid. Albert Einstein
||","",""
"1013474708441804820","The Phenomenal 1#6908","28-Sep-22 06:15 AM","Tt","",""
"1011979276700094495","Engineer's Assistant 2#7900","28-Sep-22 06:15 AM","Wednesday's timetable `28/09/2022` **(Today)**

:one::two:     Python lab   :computer:
- - - - - - - - - - - - - - - - - - - - - - - -
:three:           Signal Processing   :signal_strength:
- - - - - - - - - - - - - - - - - - - - - - - -
:four:           Power electronics   :bulb:
- - - - - - - - - - - - - - - - - - - - - - - -
:five:           Lunch   :bowl_with_spoon:
- - - - - - - - - - - - - - - - - - - - - - - -
:six:           Control systems Lab (A1)   :desktop: 

                  Measurements Lab (A2)   :lab_coat:
- - - - - - - - - - - - - - - - - - - - - - - -
||
> Always Do Your Best. What You Plant Now, You Will Harvest Later. Og Mandino
||","",""
"1011979276700094495","Engineer's Assistant 2#7900","28-Sep-22 02:59 PM","**Thursday's** timetable `29/09/2022`

:one:          Signal processing   :signal_strength:
- - - - - - - - - - - - - - - - - - - - - - - -
:two:          Control systems   :control_knobs:
- - - - - - - - - - - - - - - - - - - - - - - -
:three:          Measurements   :straight_ruler:
- - - - - - - - - - - - - - - - - - - - - - - -
:four:          Power electronics :bulb:
- - - - - - - - - - - - - - - - - - - - - - - -
:five::six:    Python lab :computer:
- - - - - - - - - - - - - - - - - - - - - - - -
:seven:          Lunch   :bowl_with_spoon:
- - - - - - - - - - - - - - - - - - - - - - - -
:eight:          Power systems   :zap:","",""
